TID;OMRÅDE;KØN;ALDER;CIVILSTAND;INDHOLD
2008K1;Hele landet;I alt;96 år;Gift/separeret;130
2008K1;Hele landet;I alt;96 år;Enke/enkemand;1429
2008K1;Hele landet;I alt;96 år;Fraskilt;74
2008K1;Hele landet;I alt;97 år;I alt;1312
2008K1;Hele landet;I alt;97 år;Ugift;101
2008K1;Hele landet;I alt;97 år;Gift/separeret;76
2008K1;Hele landet;I alt;97 år;Enke/enkemand;1065
2008K1;Hele landet;I alt;97 år;Fraskilt;70
2008K1;Hele landet;I alt;98 år;I alt;840
2008K1;Hele landet;I alt;98 år;Ugift;65
2008K1;Hele landet;I alt;98 år;Gift/separeret;31
2008K1;Hele landet;I alt;98 år;Enke/enkemand;699
2008K1;Hele landet;I alt;98 år;Fraskilt;45
2008K1;Hele landet;I alt;99 år;I alt;543
2008K1;Hele landet;I alt;99 år;Ugift;48
2008K1;Hele landet;I alt;99 år;Gift/separeret;25
2008K1;Hele landet;I alt;99 år;Enke/enkemand;442
2008K1;Hele landet;I alt;99 år;Fraskilt;28
2008K1;Hele landet;I alt;100 år;I alt;288
2008K1;Hele landet;I alt;100 år;Ugift;17
2008K1;Hele landet;I alt;100 år;Gift/separeret;8
2008K1;Hele landet;I alt;100 år;Enke/enkemand;246
2008K1;Hele landet;I alt;100 år;Fraskilt;17
2008K1;Hele landet;I alt;101 år;I alt;193
2008K1;Hele landet;I alt;101 år;Ugift;14
2008K1;Hele landet;I alt;101 år;Gift/separeret;8
2008K1;Hele landet;I alt;101 år;Enke/enkemand;162
2008K1;Hele landet;I alt;101 år;Fraskilt;9
2008K1;Hele landet;I alt;102 år;I alt;121
2008K1;Hele landet;I alt;102 år;Ugift;9
2008K1;Hele landet;I alt;102 år;Gift/separeret;2
2008K1;Hele landet;I alt;102 år;Enke/enkemand;108
2008K1;Hele landet;I alt;102 år;Fraskilt;2
2008K1;Hele landet;I alt;103 år;I alt;64
2008K1;Hele landet;I alt;103 år;Ugift;6
2008K1;Hele landet;I alt;103 år;Gift/separeret;1
2008K1;Hele landet;I alt;103 år;Enke/enkemand;55
2008K1;Hele landet;I alt;103 år;Fraskilt;2
2008K1;Hele landet;I alt;104 år;I alt;35
2008K1;Hele landet;I alt;104 år;Ugift;4
2008K1;Hele landet;I alt;104 år;Gift/separeret;0
2008K1;Hele landet;I alt;104 år;Enke/enkemand;29
2008K1;Hele landet;I alt;104 år;Fraskilt;2
2008K1;Hele landet;I alt;105 år;I alt;19
2008K1;Hele landet;I alt;105 år;Ugift;4
2008K1;Hele landet;I alt;105 år;Gift/separeret;0
2008K1;Hele landet;I alt;105 år;Enke/enkemand;15
2008K1;Hele landet;I alt;105 år;Fraskilt;0
2008K1;Hele landet;I alt;106 år;I alt;10
2008K1;Hele landet;I alt;106 år;Ugift;1
2008K1;Hele landet;I alt;106 år;Gift/separeret;0
2008K1;Hele landet;I alt;106 år;Enke/enkemand;9
2008K1;Hele landet;I alt;106 år;Fraskilt;0
2008K1;Hele landet;I alt;107 år;I alt;0
2008K1;Hele landet;I alt;107 år;Ugift;0
2008K1;Hele landet;I alt;107 år;Gift/separeret;0
2008K1;Hele landet;I alt;107 år;Enke/enkemand;0
2008K1;Hele landet;I alt;107 år;Fraskilt;0
2008K1;Hele landet;I alt;108 år;I alt;1
2008K1;Hele landet;I alt;108 år;Ugift;1
2008K1;Hele landet;I alt;108 år;Gift/separeret;0
2008K1;Hele landet;I alt;108 år;Enke/enkemand;0
2008K1;Hele landet;I alt;108 år;Fraskilt;0
2008K1;Hele landet;I alt;109 år;I alt;0
2008K1;Hele landet;I alt;109 år;Ugift;0
2008K1;Hele landet;I alt;109 år;Gift/separeret;0
2008K1;Hele landet;I alt;109 år;Enke/enkemand;0
2008K1;Hele landet;I alt;109 år;Fraskilt;0
2008K1;Hele landet;I alt;110 år;I alt;0
2008K1;Hele landet;I alt;110 år;Ugift;0
2008K1;Hele landet;I alt;110 år;Gift/separeret;0
2008K1;Hele landet;I alt;110 år;Enke/enkemand;0
2008K1;Hele landet;I alt;110 år;Fraskilt;0
2008K1;Hele landet;I alt;111 år;I alt;0
2008K1;Hele landet;I alt;111 år;Ugift;0
2008K1;Hele landet;I alt;111 år;Gift/separeret;0
2008K1;Hele landet;I alt;111 år;Enke/enkemand;0
2008K1;Hele landet;I alt;111 år;Fraskilt;0
2008K1;Hele landet;I alt;112 år;I alt;0
2008K1;Hele landet;I alt;112 år;Ugift;0
2008K1;Hele landet;I alt;112 år;Gift/separeret;0
2008K1;Hele landet;I alt;112 år;Enke/enkemand;0
2008K1;Hele landet;I alt;112 år;Fraskilt;0
2008K1;Hele landet;I alt;113 år;I alt;0
2008K1;Hele landet;I alt;113 år;Ugift;0
2008K1;Hele landet;I alt;113 år;Gift/separeret;0
2008K1;Hele landet;I alt;113 år;Enke/enkemand;0
2008K1;Hele landet;I alt;113 år;Fraskilt;0
2008K1;Hele landet;I alt;114 år;I alt;0
2008K1;Hele landet;I alt;114 år;Ugift;0
2008K1;Hele landet;I alt;114 år;Gift/separeret;0
2008K1;Hele landet;I alt;114 år;Enke/enkemand;0
2008K1;Hele landet;I alt;114 år;Fraskilt;0
2008K1;Hele landet;I alt;115 år;I alt;0
2008K1;Hele landet;I alt;115 år;Ugift;0
2008K1;Hele landet;I alt;115 år;Gift/separeret;0
2008K1;Hele landet;I alt;115 år;Enke/enkemand;0
2008K1;Hele landet;I alt;115 år;Fraskilt;0
2008K1;Hele landet;I alt;116 år;I alt;0
2008K1;Hele landet;I alt;116 år;Ugift;0
2008K1;Hele landet;I alt;116 år;Gift/separeret;0
2008K1;Hele landet;I alt;116 år;Enke/enkemand;0
2008K1;Hele landet;I alt;116 år;Fraskilt;0
2008K1;Hele landet;I alt;117 år;I alt;0
2008K1;Hele landet;I alt;117 år;Ugift;0
2008K1;Hele landet;I alt;117 år;Gift/separeret;0
2008K1;Hele landet;I alt;117 år;Enke/enkemand;0
2008K1;Hele landet;I alt;117 år;Fraskilt;0
2008K1;Hele landet;I alt;118 år;I alt;0
2008K1;Hele landet;I alt;118 år;Ugift;0
2008K1;Hele landet;I alt;118 år;Gift/separeret;0
2008K1;Hele landet;I alt;118 år;Enke/enkemand;0
2008K1;Hele landet;I alt;118 år;Fraskilt;0
2008K1;Hele landet;I alt;119 år;I alt;0
2008K1;Hele landet;I alt;119 år;Ugift;0
2008K1;Hele landet;I alt;119 år;Gift/separeret;0
2008K1;Hele landet;I alt;119 år;Enke/enkemand;0
2008K1;Hele landet;I alt;119 år;Fraskilt;0
2008K1;Hele landet;I alt;120 år;I alt;0
2008K1;Hele landet;I alt;120 år;Ugift;0
2008K1;Hele landet;I alt;120 år;Gift/separeret;0
2008K1;Hele landet;I alt;120 år;Enke/enkemand;0
2008K1;Hele landet;I alt;120 år;Fraskilt;0
2008K1;Hele landet;I alt;121 år;I alt;0
2008K1;Hele landet;I alt;121 år;Ugift;0
2008K1;Hele landet;I alt;121 år;Gift/separeret;0
2008K1;Hele landet;I alt;121 år;Enke/enkemand;0
2008K1;Hele landet;I alt;121 år;Fraskilt;0
2008K1;Hele landet;I alt;122 år;I alt;0
2008K1;Hele landet;I alt;122 år;Ugift;0
2008K1;Hele landet;I alt;122 år;Gift/separeret;0
2008K1;Hele landet;I alt;122 år;Enke/enkemand;0
2008K1;Hele landet;I alt;122 år;Fraskilt;0
2008K1;Hele landet;I alt;123 år;I alt;0
2008K1;Hele landet;I alt;123 år;Ugift;0
2008K1;Hele landet;I alt;123 år;Gift/separeret;0
2008K1;Hele landet;I alt;123 år;Enke/enkemand;0
2008K1;Hele landet;I alt;123 år;Fraskilt;0
2008K1;Hele landet;I alt;124 år;I alt;0
2008K1;Hele landet;I alt;124 år;Ugift;0
2008K1;Hele landet;I alt;124 år;Gift/separeret;0
2008K1;Hele landet;I alt;124 år;Enke/enkemand;0
2008K1;Hele landet;I alt;124 år;Fraskilt;0
2008K1;Hele landet;I alt;125 år;I alt;0
2008K1;Hele landet;I alt;125 år;Ugift;0
2008K1;Hele landet;I alt;125 år;Gift/separeret;0
2008K1;Hele landet;I alt;125 år;Enke/enkemand;0
2008K1;Hele landet;I alt;125 år;Fraskilt;0
2008K1;Hele landet;Mænd;I alt;I alt;2712666
2008K1;Hele landet;Mænd;I alt;Ugift;1366147
2008K1;Hele landet;Mænd;I alt;Gift/separeret;1088861
2008K1;Hele landet;Mænd;I alt;Enke/enkemand;71092
2008K1;Hele landet;Mænd;I alt;Fraskilt;186566
2008K1;Hele landet;Mænd;0 år;I alt;32976
2008K1;Hele landet;Mænd;0 år;Ugift;32976
2008K1;Hele landet;Mænd;0 år;Gift/separeret;0
2008K1;Hele landet;Mænd;0 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;0 år;Fraskilt;0
2008K1;Hele landet;Mænd;1 år;I alt;33797
2008K1;Hele landet;Mænd;1 år;Ugift;33797
2008K1;Hele landet;Mænd;1 år;Gift/separeret;0
2008K1;Hele landet;Mænd;1 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;1 år;Fraskilt;0
2008K1;Hele landet;Mænd;2 år;I alt;33129
2008K1;Hele landet;Mænd;2 år;Ugift;33129
2008K1;Hele landet;Mænd;2 år;Gift/separeret;0
2008K1;Hele landet;Mænd;2 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;2 år;Fraskilt;0
2008K1;Hele landet;Mænd;3 år;I alt;33280
2008K1;Hele landet;Mænd;3 år;Ugift;33280
2008K1;Hele landet;Mænd;3 år;Gift/separeret;0
2008K1;Hele landet;Mænd;3 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;3 år;Fraskilt;0
2008K1;Hele landet;Mænd;4 år;I alt;33398
2008K1;Hele landet;Mænd;4 år;Ugift;33398
2008K1;Hele landet;Mænd;4 år;Gift/separeret;0
2008K1;Hele landet;Mænd;4 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;4 år;Fraskilt;0
2008K1;Hele landet;Mænd;5 år;I alt;33269
2008K1;Hele landet;Mænd;5 år;Ugift;33269
2008K1;Hele landet;Mænd;5 år;Gift/separeret;0
2008K1;Hele landet;Mænd;5 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;5 år;Fraskilt;0
2008K1;Hele landet;Mænd;6 år;I alt;33615
2008K1;Hele landet;Mænd;6 år;Ugift;33615
2008K1;Hele landet;Mænd;6 år;Gift/separeret;0
2008K1;Hele landet;Mænd;6 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;6 år;Fraskilt;0
2008K1;Hele landet;Mænd;7 år;I alt;34593
2008K1;Hele landet;Mænd;7 år;Ugift;34593
2008K1;Hele landet;Mænd;7 år;Gift/separeret;0
2008K1;Hele landet;Mænd;7 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;7 år;Fraskilt;0
2008K1;Hele landet;Mænd;8 år;I alt;34174
2008K1;Hele landet;Mænd;8 år;Ugift;34174
2008K1;Hele landet;Mænd;8 år;Gift/separeret;0
2008K1;Hele landet;Mænd;8 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;8 år;Fraskilt;0
2008K1;Hele landet;Mænd;9 år;I alt;34534
2008K1;Hele landet;Mænd;9 år;Ugift;34534
2008K1;Hele landet;Mænd;9 år;Gift/separeret;0
2008K1;Hele landet;Mænd;9 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;9 år;Fraskilt;0
2008K1;Hele landet;Mænd;10 år;I alt;35332
2008K1;Hele landet;Mænd;10 år;Ugift;35332
2008K1;Hele landet;Mænd;10 år;Gift/separeret;0
2008K1;Hele landet;Mænd;10 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;10 år;Fraskilt;0
2008K1;Hele landet;Mænd;11 år;I alt;35555
2008K1;Hele landet;Mænd;11 år;Ugift;35555
2008K1;Hele landet;Mænd;11 år;Gift/separeret;0
2008K1;Hele landet;Mænd;11 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;11 år;Fraskilt;0
2008K1;Hele landet;Mænd;12 år;I alt;36924
2008K1;Hele landet;Mænd;12 år;Ugift;36924
2008K1;Hele landet;Mænd;12 år;Gift/separeret;0
2008K1;Hele landet;Mænd;12 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;12 år;Fraskilt;0
2008K1;Hele landet;Mænd;13 år;I alt;36875
2008K1;Hele landet;Mænd;13 år;Ugift;36875
2008K1;Hele landet;Mænd;13 år;Gift/separeret;0
2008K1;Hele landet;Mænd;13 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;13 år;Fraskilt;0
2008K1;Hele landet;Mænd;14 år;I alt;35822
2008K1;Hele landet;Mænd;14 år;Ugift;35822
2008K1;Hele landet;Mænd;14 år;Gift/separeret;0
2008K1;Hele landet;Mænd;14 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;14 år;Fraskilt;0
2008K1;Hele landet;Mænd;15 år;I alt;36271
2008K1;Hele landet;Mænd;15 år;Ugift;36271
2008K1;Hele landet;Mænd;15 år;Gift/separeret;0
2008K1;Hele landet;Mænd;15 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;15 år;Fraskilt;0
2008K1;Hele landet;Mænd;16 år;I alt;34634
2008K1;Hele landet;Mænd;16 år;Ugift;34634
2008K1;Hele landet;Mænd;16 år;Gift/separeret;0
2008K1;Hele landet;Mænd;16 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;16 år;Fraskilt;0
2008K1;Hele landet;Mænd;17 år;I alt;34652
2008K1;Hele landet;Mænd;17 år;Ugift;34651
2008K1;Hele landet;Mænd;17 år;Gift/separeret;1
2008K1;Hele landet;Mænd;17 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;17 år;Fraskilt;0
2008K1;Hele landet;Mænd;18 år;I alt;33490
2008K1;Hele landet;Mænd;18 år;Ugift;33480
2008K1;Hele landet;Mænd;18 år;Gift/separeret;9
2008K1;Hele landet;Mænd;18 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;18 år;Fraskilt;1
2008K1;Hele landet;Mænd;19 år;I alt;32550
2008K1;Hele landet;Mænd;19 år;Ugift;32506
2008K1;Hele landet;Mænd;19 år;Gift/separeret;43
2008K1;Hele landet;Mænd;19 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;19 år;Fraskilt;1
2008K1;Hele landet;Mænd;20 år;I alt;31662
2008K1;Hele landet;Mænd;20 år;Ugift;31558
2008K1;Hele landet;Mænd;20 år;Gift/separeret;102
2008K1;Hele landet;Mænd;20 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;20 år;Fraskilt;2
2008K1;Hele landet;Mænd;21 år;I alt;31720
2008K1;Hele landet;Mænd;21 år;Ugift;31504
2008K1;Hele landet;Mænd;21 år;Gift/separeret;210
2008K1;Hele landet;Mænd;21 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;21 år;Fraskilt;6
2008K1;Hele landet;Mænd;22 år;I alt;31140
2008K1;Hele landet;Mænd;22 år;Ugift;30695
2008K1;Hele landet;Mænd;22 år;Gift/separeret;432
2008K1;Hele landet;Mænd;22 år;Enke/enkemand;1
2008K1;Hele landet;Mænd;22 år;Fraskilt;12
2008K1;Hele landet;Mænd;23 år;I alt;30313
2008K1;Hele landet;Mænd;23 år;Ugift;29556
2008K1;Hele landet;Mænd;23 år;Gift/separeret;731
2008K1;Hele landet;Mænd;23 år;Enke/enkemand;0
2008K1;Hele landet;Mænd;23 år;Fraskilt;26
2008K1;Hele landet;Mænd;24 år;I alt;29713
2008K1;Hele landet;Mænd;24 år;Ugift;28519
2008K1;Hele landet;Mænd;24 år;Gift/separeret;1146
2008K1;Hele landet;Mænd;24 år;Enke/enkemand;2
2008K1;Hele landet;Mænd;24 år;Fraskilt;46
2008K1;Hele landet;Mænd;25 år;I alt;30646
2008K1;Hele landet;Mænd;25 år;Ugift;28573
2008K1;Hele landet;Mænd;25 år;Gift/separeret;1970
2008K1;Hele landet;Mænd;25 år;Enke/enkemand;1
2008K1;Hele landet;Mænd;25 år;Fraskilt;102
2008K1;Hele landet;Mænd;26 år;I alt;30393
2008K1;Hele landet;Mænd;26 år;Ugift;27191
2008K1;Hele landet;Mænd;26 år;Gift/separeret;3017
2008K1;Hele landet;Mænd;26 år;Enke/enkemand;2
2008K1;Hele landet;Mænd;26 år;Fraskilt;183
2008K1;Hele landet;Mænd;27 år;I alt;32182
2008K1;Hele landet;Mænd;27 år;Ugift;27468
2008K1;Hele landet;Mænd;27 år;Gift/separeret;4436
2008K1;Hele landet;Mænd;27 år;Enke/enkemand;1
2008K1;Hele landet;Mænd;27 år;Fraskilt;277
2008K1;Hele landet;Mænd;28 år;I alt;32978
2008K1;Hele landet;Mænd;28 år;Ugift;26439
2008K1;Hele landet;Mænd;28 år;Gift/separeret;6111
2008K1;Hele landet;Mænd;28 år;Enke/enkemand;12
2008K1;Hele landet;Mænd;28 år;Fraskilt;416
2008K1;Hele landet;Mænd;29 år;I alt;34179
2008K1;Hele landet;Mænd;29 år;Ugift;25281
2008K1;Hele landet;Mænd;29 år;Gift/separeret;8320
2008K1;Hele landet;Mænd;29 år;Enke/enkemand;12
2008K1;Hele landet;Mænd;29 år;Fraskilt;566
2008K1;Hele landet;Mænd;30 år;I alt;34170
2008K1;Hele landet;Mænd;30 år;Ugift;22760
2008K1;Hele landet;Mænd;30 år;Gift/separeret;10681
2008K1;Hele landet;Mænd;30 år;Enke/enkemand;9
2008K1;Hele landet;Mænd;30 år;Fraskilt;720
2008K1;Hele landet;Mænd;31 år;I alt;35694
2008K1;Hele landet;Mænd;31 år;Ugift;21897
2008K1;Hele landet;Mænd;31 år;Gift/separeret;12783
2008K1;Hele landet;Mænd;31 år;Enke/enkemand;9
2008K1;Hele landet;Mænd;31 år;Fraskilt;1005
2008K1;Hele landet;Mænd;32 år;I alt;38401
2008K1;Hele landet;Mænd;32 år;Ugift;21526
2008K1;Hele landet;Mænd;32 år;Gift/separeret;15502
2008K1;Hele landet;Mænd;32 år;Enke/enkemand;15
2008K1;Hele landet;Mænd;32 år;Fraskilt;1358
2008K1;Hele landet;Mænd;33 år;I alt;38008
2008K1;Hele landet;Mænd;33 år;Ugift;19514
2008K1;Hele landet;Mænd;33 år;Gift/separeret;16879
2008K1;Hele landet;Mænd;33 år;Enke/enkemand;15
2008K1;Hele landet;Mænd;33 år;Fraskilt;1600
2008K1;Hele landet;Mænd;34 år;I alt;38247
2008K1;Hele landet;Mænd;34 år;Ugift;18184
2008K1;Hele landet;Mænd;34 år;Gift/separeret;18093
2008K1;Hele landet;Mænd;34 år;Enke/enkemand;29
2008K1;Hele landet;Mænd;34 år;Fraskilt;1941
2008K1;Hele landet;Mænd;35 år;I alt;39811
2008K1;Hele landet;Mænd;35 år;Ugift;17299
2008K1;Hele landet;Mænd;35 år;Gift/separeret;20255
2008K1;Hele landet;Mænd;35 år;Enke/enkemand;30
2008K1;Hele landet;Mænd;35 år;Fraskilt;2227
2008K1;Hele landet;Mænd;36 år;I alt;39870
2008K1;Hele landet;Mænd;36 år;Ugift;15939
2008K1;Hele landet;Mænd;36 år;Gift/separeret;21217
2008K1;Hele landet;Mænd;36 år;Enke/enkemand;36
2008K1;Hele landet;Mænd;36 år;Fraskilt;2678
2008K1;Hele landet;Mænd;37 år;I alt;38074
2008K1;Hele landet;Mænd;37 år;Ugift;14221
2008K1;Hele landet;Mænd;37 år;Gift/separeret;20985
2008K1;Hele landet;Mænd;37 år;Enke/enkemand;50
2008K1;Hele landet;Mænd;37 år;Fraskilt;2818
2008K1;Hele landet;Mænd;38 år;I alt;38207
2008K1;Hele landet;Mænd;38 år;Ugift;13621
2008K1;Hele landet;Mænd;38 år;Gift/separeret;21410
2008K1;Hele landet;Mænd;38 år;Enke/enkemand;62
2008K1;Hele landet;Mænd;38 år;Fraskilt;3114
2008K1;Hele landet;Mænd;39 år;I alt;39833
2008K1;Hele landet;Mænd;39 år;Ugift;13325
2008K1;Hele landet;Mænd;39 år;Gift/separeret;22833
2008K1;Hele landet;Mænd;39 år;Enke/enkemand;56
2008K1;Hele landet;Mænd;39 år;Fraskilt;3619
2008K1;Hele landet;Mænd;40 år;I alt;42446
2008K1;Hele landet;Mænd;40 år;Ugift;13448
2008K1;Hele landet;Mænd;40 år;Gift/separeret;24763
2008K1;Hele landet;Mænd;40 år;Enke/enkemand;75
2008K1;Hele landet;Mænd;40 år;Fraskilt;4160
2008K1;Hele landet;Mænd;41 år;I alt;45722
2008K1;Hele landet;Mænd;41 år;Ugift;13850
2008K1;Hele landet;Mænd;41 år;Gift/separeret;26993
2008K1;Hele landet;Mænd;41 år;Enke/enkemand;114
2008K1;Hele landet;Mænd;41 år;Fraskilt;4765
2008K1;Hele landet;Mænd;42 år;I alt;44144
2008K1;Hele landet;Mænd;42 år;Ugift;12693
2008K1;Hele landet;Mænd;42 år;Gift/separeret;26331
2008K1;Hele landet;Mænd;42 år;Enke/enkemand;114
2008K1;Hele landet;Mænd;42 år;Fraskilt;5006
2008K1;Hele landet;Mænd;43 år;I alt;43412
2008K1;Hele landet;Mænd;43 år;Ugift;12342
2008K1;Hele landet;Mænd;43 år;Gift/separeret;26052
2008K1;Hele landet;Mænd;43 år;Enke/enkemand;123
2008K1;Hele landet;Mænd;43 år;Fraskilt;4895
2008K1;Hele landet;Mænd;44 år;I alt;42229
2008K1;Hele landet;Mænd;44 år;Ugift;11611
2008K1;Hele landet;Mænd;44 år;Gift/separeret;25494
2008K1;Hele landet;Mænd;44 år;Enke/enkemand;140
2008K1;Hele landet;Mænd;44 år;Fraskilt;4984
2008K1;Hele landet;Mænd;45 år;I alt;39985
2008K1;Hele landet;Mænd;45 år;Ugift;10515
2008K1;Hele landet;Mænd;45 år;Gift/separeret;24400
2008K1;Hele landet;Mænd;45 år;Enke/enkemand;134
2008K1;Hele landet;Mænd;45 år;Fraskilt;4936
2008K1;Hele landet;Mænd;46 år;I alt;38787
2008K1;Hele landet;Mænd;46 år;Ugift;10014
2008K1;Hele landet;Mænd;46 år;Gift/separeret;23626
2008K1;Hele landet;Mænd;46 år;Enke/enkemand;177
2008K1;Hele landet;Mænd;46 år;Fraskilt;4970
2008K1;Hele landet;Mænd;47 år;I alt;38823
2008K1;Hele landet;Mænd;47 år;Ugift;9301
2008K1;Hele landet;Mænd;47 år;Gift/separeret;24070
2008K1;Hele landet;Mænd;47 år;Enke/enkemand;201
2008K1;Hele landet;Mænd;47 år;Fraskilt;5251
2008K1;Hele landet;Mænd;48 år;I alt;37140
2008K1;Hele landet;Mænd;48 år;Ugift;8919
2008K1;Hele landet;Mænd;48 år;Gift/separeret;22974
2008K1;Hele landet;Mænd;48 år;Enke/enkemand;227
2008K1;Hele landet;Mænd;48 år;Fraskilt;5020
2008K1;Hele landet;Mænd;49 år;I alt;37210
2008K1;Hele landet;Mænd;49 år;Ugift;8440
2008K1;Hele landet;Mænd;49 år;Gift/separeret;23269
2008K1;Hele landet;Mænd;49 år;Enke/enkemand;251
2008K1;Hele landet;Mænd;49 år;Fraskilt;5250
2008K1;Hele landet;Mænd;50 år;I alt;36930
2008K1;Hele landet;Mænd;50 år;Ugift;8227
2008K1;Hele landet;Mænd;50 år;Gift/separeret;23325
2008K1;Hele landet;Mænd;50 år;Enke/enkemand;307
2008K1;Hele landet;Mænd;50 år;Fraskilt;5071
2008K1;Hele landet;Mænd;51 år;I alt;37129
2008K1;Hele landet;Mænd;51 år;Ugift;7783
2008K1;Hele landet;Mænd;51 år;Gift/separeret;23890
2008K1;Hele landet;Mænd;51 år;Enke/enkemand;335
2008K1;Hele landet;Mænd;51 år;Fraskilt;5121
2008K1;Hele landet;Mænd;52 år;I alt;36677
2008K1;Hele landet;Mænd;52 år;Ugift;7389
2008K1;Hele landet;Mænd;52 år;Gift/separeret;23724
2008K1;Hele landet;Mænd;52 år;Enke/enkemand;379
2008K1;Hele landet;Mænd;52 år;Fraskilt;5185
2008K1;Hele landet;Mænd;53 år;I alt;35542
2008K1;Hele landet;Mænd;53 år;Ugift;6800
2008K1;Hele landet;Mænd;53 år;Gift/separeret;23270
2008K1;Hele landet;Mænd;53 år;Enke/enkemand;432
2008K1;Hele landet;Mænd;53 år;Fraskilt;5040
2008K1;Hele landet;Mænd;54 år;I alt;36198
2008K1;Hele landet;Mænd;54 år;Ugift;6380
2008K1;Hele landet;Mænd;54 år;Gift/separeret;24173
2008K1;Hele landet;Mænd;54 år;Enke/enkemand;496
2008K1;Hele landet;Mænd;54 år;Fraskilt;5149
2008K1;Hele landet;Mænd;55 år;I alt;35297
2008K1;Hele landet;Mænd;55 år;Ugift;5741
2008K1;Hele landet;Mænd;55 år;Gift/separeret;23892
2008K1;Hele landet;Mænd;55 år;Enke/enkemand;563
2008K1;Hele landet;Mænd;55 år;Fraskilt;5101
2008K1;Hele landet;Mænd;56 år;I alt;34825
2008K1;Hele landet;Mænd;56 år;Ugift;5443
2008K1;Hele landet;Mænd;56 år;Gift/separeret;23663
2008K1;Hele landet;Mænd;56 år;Enke/enkemand;634
2008K1;Hele landet;Mænd;56 år;Fraskilt;5085
2008K1;Hele landet;Mænd;57 år;I alt;35340
2008K1;Hele landet;Mænd;57 år;Ugift;4943
2008K1;Hele landet;Mænd;57 år;Gift/separeret;24411
2008K1;Hele landet;Mænd;57 år;Enke/enkemand;702
2008K1;Hele landet;Mænd;57 år;Fraskilt;5284
2008K1;Hele landet;Mænd;58 år;I alt;35056
2008K1;Hele landet;Mænd;58 år;Ugift;4535
2008K1;Hele landet;Mænd;58 år;Gift/separeret;24583
2008K1;Hele landet;Mænd;58 år;Enke/enkemand;787
2008K1;Hele landet;Mænd;58 år;Fraskilt;5151
2008K1;Hele landet;Mænd;59 år;I alt;36890
2008K1;Hele landet;Mænd;59 år;Ugift;4251
2008K1;Hele landet;Mænd;59 år;Gift/separeret;26432
2008K1;Hele landet;Mænd;59 år;Enke/enkemand;916
2008K1;Hele landet;Mænd;59 år;Fraskilt;5291
2008K1;Hele landet;Mænd;60 år;I alt;38982
2008K1;Hele landet;Mænd;60 år;Ugift;4080
2008K1;Hele landet;Mænd;60 år;Gift/separeret;28358
2008K1;Hele landet;Mænd;60 år;Enke/enkemand;1099
2008K1;Hele landet;Mænd;60 år;Fraskilt;5445
2008K1;Hele landet;Mænd;61 år;I alt;40313
2008K1;Hele landet;Mænd;61 år;Ugift;3786
2008K1;Hele landet;Mænd;61 år;Gift/separeret;29571
2008K1;Hele landet;Mænd;61 år;Enke/enkemand;1268
2008K1;Hele landet;Mænd;61 år;Fraskilt;5688
2008K1;Hele landet;Mænd;62 år;I alt;38560
2008K1;Hele landet;Mænd;62 år;Ugift;3261
2008K1;Hele landet;Mænd;62 år;Gift/separeret;28505
2008K1;Hele landet;Mænd;62 år;Enke/enkemand;1396
2008K1;Hele landet;Mænd;62 år;Fraskilt;5398
2008K1;Hele landet;Mænd;63 år;I alt;36117
2008K1;Hele landet;Mænd;63 år;Ugift;2970
2008K1;Hele landet;Mænd;63 år;Gift/separeret;26679
2008K1;Hele landet;Mænd;63 år;Enke/enkemand;1506
2008K1;Hele landet;Mænd;63 år;Fraskilt;4962
2008K1;Hele landet;Mænd;64 år;I alt;32600
2008K1;Hele landet;Mænd;64 år;Ugift;2497
2008K1;Hele landet;Mænd;64 år;Gift/separeret;24186
2008K1;Hele landet;Mænd;64 år;Enke/enkemand;1464
2008K1;Hele landet;Mænd;64 år;Fraskilt;4453
2008K1;Hele landet;Mænd;65 år;I alt;30543
2008K1;Hele landet;Mænd;65 år;Ugift;2154
2008K1;Hele landet;Mænd;65 år;Gift/separeret;22685
